sentence_id,token_id,token,tag
515,9,while,O
515,10,Rapid,B-ORG
515,11,Relief,I-ORG
515,12,Team,I-ORG
515,13,requested,O
515,14,water,B-AID_RESOURCE
515,15,filters,I-AID_RESOURCE
515,16,.,O
516,0,Search,O
516,1,crews,O
516,2,found,O
516,3,three,B-CASUALTY
516,4,drivers,I-CASUALTY
516,5,rescued,I-CASUALTY
516,6,under,O
516,7,the,O
516,8,collapsed,O
516,9,fuel,B-INFRASTRUCTURE
516,10,depot,I-INFRASTRUCTURE
516,11,in,O
516,12,Valparaiso,B-LOCATION
516,13,.,O
517,0,Local,B-ORG
517,1,Red,I-ORG
517,2,Crescent,I-ORG
517,3,used,O
517,4,sleeping,B-AID_RESOURCE
517,5,mats,I-AID_RESOURCE
517,6,to,O
517,7,support,O
517,8,schoolchildren,B-CASUALTY
517,9,stranded,I-CASUALTY
517,10,after,O
517,11,the,O
517,12,volcanic,B-DISASTER
517,13,eruption,I-DISASTER
517,14,isolated,O
517,15,Suva,B-LOCATION
517,16,.,O
518,0,Islamic,B-ORG
518,1,Relief,I-ORG
518,2,moved,O
518,3,infant,B-AID_RESOURCE
518,4,milk,I-AID_RESOURCE
518,5,to,O
518,6,Georgetown,B-LOCATION
518,7,after,O
518,8,the,O
518,9,monsoon,B-DISASTER
518,10,flood,I-DISASTER
518,11,shut,O
518,12,the,O
518,13,market,B-INFRASTRUCTURE
518,14,hall,I-INFRASTRUCTURE
518,15,.,O
519,0,In,O
519,1,Zanzibar,B-LOCATION
519,2,",",O
519,3,Blue,B-ORG
519,4,Shield,I-ORG
519,5,volunteers,I-ORG
519,6,reported,O
519,7,five,B-CASUALTY
519,8,workers,I-CASUALTY
519,9,trapped,I-CASUALTY
519,10,when,O
519,11,the,O
519,12,bus,B-INFRASTRUCTURE
519,13,terminal,I-INFRASTRUCTURE
519,14,failed,O
519,15,.,O
520,0,Near,O
520,1,Kampala,B-LOCATION
520,2,",",O
520,3,the,O
520,4,storm,B-DISASTER
520,5,cells,I-DISASTER
520,6,blocked,O
520,7,the,O
520,8,fiber,B-INFRASTRUCTURE
520,9,line,I-INFRASTRUCTURE
520,10,and,O
520,11,left,O
520,12,many,B-CASUALTY
520,13,households,I-CASUALTY
520,14,displaced,I-CASUALTY
520,15,.,O
521,0,ridge,B-DISASTER
521,1,collapse,I-DISASTER
521,2,in,O
521,3,Bukhara,B-LOCATION
521,4,carried,O
521,5,away,O
521,6,the,O
521,7,fiber,B-INFRASTRUCTURE
521,8,line,I-INFRASTRUCTURE
521,9,",",O
521,10,isolating,O
521,11,nine,B-CASUALTY
521,12,families,I-CASUALTY
521,13,stranded,I-CASUALTY
521,14,.,O
522,0,Near,O
522,1,Suva,B-LOCATION
522,2,",",O
522,3,the,O
522,4,ash,B-DISASTER
522,5,cloud,I-DISASTER
522,6,swept,O
522,7,through,O
522,8,the,O
522,9,community,B-INFRASTRUCTURE
522,10,well,I-INFRASTRUCTURE
522,11,and,O
522,12,left,O
522,13,17,B-CASUALTY
522,14,residents,I-CASUALTY
522,15,injured,I-CASUALTY
522,16,.,O
523,0,In,O
523,1,Arequipa,B-LOCATION
523,2,",",O
523,3,crews,O
523,4,requested,O
523,5,emergency,B-AID_RESOURCE
523,6,meals,I-AID_RESOURCE
523,7,because,O
523,8,the,O
523,9,mountain,B-INFRASTRUCTURE
523,10,pass,I-INFRASTRUCTURE
523,11,failed,O
523,12,during,O
523,13,the,O
523,14,storm,B-DISASTER
523,15,cells,I-DISASTER
523,16,.,O
524,0,A,O
524,1,heatwave,B-DISASTER
524,2,in,O
524,3,Suva,B-LOCATION
524,4,ruptured,O
524,5,the,O
524,6,mobile,B-INFRASTRUCTURE
524,7,tower,I-INFRASTRUCTURE
524,8,",",O
524,9,and,O
524,10,dozens,B-CASUALTY
524,11,of,I-CASUALTY
524,12,children,I-CASUALTY
524,13,missing,I-CASUALTY
524,14,needed,O
524,15,search,B-AID_RESOURCE
524,16,drones,I-AID_RESOURCE
524,17,.,O
525,0,Local,O
525,1,officials,O
525,2,in,O
525,3,Dakar,B-LOCATION
525,4,said,O
525,5,the,O
525,6,torrential,B-DISASTER
525,7,rain,I-DISASTER
525,8,forced,O
525,9,market,B-CASUALTY
525,10,vendors,I-CASUALTY
525,11,injured,I-CASUALTY
525,12,from,O
525,13,homes,O
525,14,near,O
525,15,the,O
525,16,mountain,B-INFRASTRUCTURE
525,17,pass,I-INFRASTRUCTURE
525,18,.,O
526,0,Action,B-ORG
526,1,Against,I-ORG
526,2,Hunger,I-ORG
526,3,moved,O
526,4,medical,B-AID_RESOURCE
526,5,gloves,I-AID_RESOURCE
526,6,to,O
526,7,Thimphu,B-LOCATION
526,8,after,O
526,9,the,O
526,10,dam,B-DISASTER
526,11,burst,I-DISASTER
526,12,shut,O
526,13,the,O
526,14,market,B-INFRASTRUCTURE
526,15,hall,I-INFRASTRUCTURE
526,16,.,O
527,0,dozens,B-CASUALTY
527,1,of,I-CASUALTY
527,2,children,I-CASUALTY
527,3,missing,I-CASUALTY
527,4,were,O
527,5,found,O
527,6,near,O
527,7,Mombasa,B-LOCATION
527,8,after,O
527,9,the,O
527,10,ice,B-DISASTER
527,11,jam,I-DISASTER
527,12,swept,O
527,13,across,O
527,14,the,O
527,15,evacuation,B-INFRASTRUCTURE
527,16,road,I-INFRASTRUCTURE
527,17,.,O
528,0,Before,O
528,1,dawn,O
528,2,",",O
528,3,river,B-DISASTER
528,4,overflow,I-DISASTER
528,5,cut,O
528,6,power,O
528,7,in,O
528,8,Asmara,B-LOCATION
528,9,while,O
528,10,Community,B-ORG
528,11,rescue,I-ORG
528,12,brigade,I-ORG
528,13,requested,O
528,14,oxygen,B-AID_RESOURCE
528,15,tanks,I-AID_RESOURCE
528,16,.,O
529,0,Aviation,B-ORG
529,1,Sans,I-ORG
529,2,Frontieres,I-ORG
529,3,delivered,O
529,4,hygiene,B-AID_RESOURCE
529,5,kits,I-AID_RESOURCE
529,6,to,O
529,7,Thimphu,B-LOCATION
529,8,after,O
529,9,rainwater,O
529,10,contaminated,O
529,11,the,O
529,12,market,B-INFRASTRUCTURE
529,13,hall,I-INFRASTRUCTURE
529,14,.,O
530,0,Rapid,B-ORG
530,1,Relief,I-ORG
530,2,Team,I-ORG
530,3,sent,O
530,4,diesel,B-AID_RESOURCE
530,5,drums,I-AID_RESOURCE
530,6,to,O
530,7,Asmara,B-LOCATION
530,8,after,O
530,9,the,O
530,10,snow,B-DISASTER
530,11,squall,I-DISASTER
530,12,damaged,O
530,13,the,O
530,14,primary,B-INFRASTRUCTURE
530,15,clinic,I-INFRASTRUCTURE
530,16,.,O
531,0,Local,O
531,1,officials,O
531,2,in,O
531,3,Dili,B-LOCATION
531,4,said,O
531,5,the,O
531,6,heatwave,B-DISASTER
531,7,forced,O
531,8,market,B-CASUALTY
531,9,vendors,I-CASUALTY
531,10,injured,I-CASUALTY
531,11,from,O
531,12,homes,O
531,13,near,O
531,14,the,O
531,15,distribution,B-INFRASTRUCTURE
531,16,warehouse,I-INFRASTRUCTURE
531,17,.,O
532,0,monsoon,B-DISASTER
532,1,flood,I-DISASTER
532,2,pushed,O
532,3,water,O
532,4,into,O
532,5,Antananarivo,B-LOCATION
532,6,",",O
532,7,knocking,O
532,8,out,O
532,9,the,O
532,10,water,B-INFRASTRUCTURE
532,11,intake,I-INFRASTRUCTURE
532,12,.,O
533,0,The,O
533,1,urban,B-DISASTER
533,2,flash,I-DISASTER
533,3,flood,I-DISASTER
533,4,cracked,O
533,5,the,O
533,6,mobile,B-INFRASTRUCTURE
533,7,tower,I-INFRASTRUCTURE
533,8,outside,O
533,9,Georgetown,B-LOCATION
533,10,",",O
533,11,so,O
533,12,Humanity,B-ORG
533,13,First,I-ORG
533,14,sent,O
533,15,infant,B-AID_RESOURCE
533,16,milk,I-AID_RESOURCE
533,17,.,O
534,0,A,O
534,1,damaged,O
534,2,evacuation,B-INFRASTRUCTURE
534,3,road,I-INFRASTRUCTURE
534,4,slowed,O
534,5,evacuation,O
534,6,from,O
534,7,Mombasa,B-LOCATION
534,8,;,O
534,9,Samaritan,B-ORG
534,10,Aviation,I-ORG
534,11,asked,O
534,12,for,O
534,13,solar,B-AID_RESOURCE
534,14,lamps,I-AID_RESOURCE
534,15,.,O
535,0,Humanity,B-ORG
535,1,First,I-ORG
535,2,mapped,O
535,3,supply,O
535,4,gaps,O
535,5,near,O
535,6,Arequipa,B-LOCATION
535,7,",",O
535,8,where,O
535,9,coastal,B-CASUALTY
535,10,residents,I-CASUALTY
535,11,evacuated,I-CASUALTY
535,12,were,O
535,13,stranded,O
535,14,by,O
535,15,heatwave,B-DISASTER
535,16,.,O
536,0,CARE,B-ORG
536,1,teams,I-ORG
536,2,warned,O
536,3,that,O
536,4,mosquito,B-AID_RESOURCE
536,5,nets,I-AID_RESOURCE
536,6,would,O
536,7,run,O
536,8,out,O
536,9,in,O
536,10,Mombasa,B-LOCATION
536,11,if,O
536,12,the,O
536,13,school,B-INFRASTRUCTURE
536,14,shelter,I-INFRASTRUCTURE
536,15,remained,O
536,16,broken,O
536,17,.,O
537,0,A,O
537,1,peat,B-DISASTER
537,2,fire,I-DISASTER
537,3,in,O
537,4,Dakar,B-LOCATION
537,5,ruptured,O
537,6,the,O
537,7,drainage,B-INFRASTRUCTURE
537,8,canal,I-INFRASTRUCTURE
537,9,",",O
537,10,and,O
537,11,market,B-CASUALTY
537,12,vendors,I-CASUALTY
537,13,injured,I-CASUALTY
537,14,needed,O
537,15,mobile,B-AID_RESOURCE
537,16,chargers,I-AID_RESOURCE
537,17,.,O
538,0,The,O
538,1,urban,B-DISASTER
538,2,flash,I-DISASTER
538,3,flood,I-DISASTER
538,4,cut,O
538,5,access,O
538,6,to,O
538,7,the,O
538,8,reservoir,B-INFRASTRUCTURE
538,9,wall,I-INFRASTRUCTURE
538,10,",",O
538,11,so,O
538,12,Food,B-ORG
538,13,for,I-ORG
538,14,the,I-ORG
538,15,Hungry,I-ORG
538,16,routed,O
538,17,sleeping,B-AID_RESOURCE
538,18,mats,I-AID_RESOURCE
538,19,toward,O
538,20,Luanda,B-LOCATION
538,21,.,O
539,0,In,O
539,1,Dakar,B-LOCATION
539,2,",",O
539,3,a,O
539,4,chemical,B-DISASTER
539,5,spill,I-DISASTER
539,6,buried,O
539,7,the,O
539,8,ferry,B-INFRASTRUCTURE
539,9,dock,I-INFRASTRUCTURE
539,10,where,O
539,11,five,B-CASUALTY
539,12,workers,I-CASUALTY
539,13,trapped,I-CASUALTY
539,14,had,O
539,15,taken,O
539,16,shelter,O
539,17,.,O
540,0,After,O
540,1,the,O
540,2,snow,B-DISASTER
540,3,squall,I-DISASTER
540,4,",",O
540,5,Samaritan,B-ORG
540,6,Aviation,I-ORG
540,7,opened,O
540,8,a,O
540,9,staging,O
540,10,area,O
540,11,beside,O
540,12,the,O
540,13,bus,B-INFRASTRUCTURE
540,14,terminal,I-INFRASTRUCTURE
540,15,for,O
540,16,17,B-CASUALTY
540,17,residents,I-CASUALTY
540,18,injured,I-CASUALTY
540,19,.,O
541,0,Blue,B-ORG
541,1,Shield,I-ORG
541,2,volunteers,I-ORG
541,3,treated,O
541,4,dozens,B-CASUALTY
541,5,of,I-CASUALTY
541,6,children,I-CASUALTY
541,7,missing,I-CASUALTY
541,8,after,O
541,9,heatwave,B-DISASTER
541,10,damaged,O
541,11,the,O
541,12,radio,B-INFRASTRUCTURE
541,13,repeater,I-INFRASTRUCTURE
541,14,in,O
541,15,Bergen,B-LOCATION
541,16,.,O
542,0,Local,O
542,1,officials,O
542,2,in,O
542,3,Mombasa,B-LOCATION
542,4,said,O
542,5,the,O
542,6,heatwave,B-DISASTER
542,7,forced,O
542,8,many,B-CASUALTY
542,9,households,I-CASUALTY
542,10,displaced,I-CASUALTY
542,11,from,O
542,12,homes,O
542,13,near,O
542,14,the,O
542,15,reservoir,B-INFRASTRUCTURE
542,16,wall,I-INFRASTRUCTURE
542,17,.,O
543,0,Rapid,B-ORG
543,1,Relief,I-ORG
543,2,Team,I-ORG
543,3,delivered,O
543,4,hygiene,B-AID_RESOURCE
543,5,kits,I-AID_RESOURCE
543,6,to,O
543,7,Bergen,B-LOCATION
543,8,after,O
543,9,rainwater,O
543,10,contaminated,O
543,11,the,O
543,12,reservoir,B-INFRASTRUCTURE
543,13,wall,I-INFRASTRUCTURE
543,14,.,O
544,0,A,O
544,1,debris,B-DISASTER
544,2,flow,I-DISASTER
544,3,closed,O
544,4,the,O
544,5,coastal,B-INFRASTRUCTURE
544,6,pier,I-INFRASTRUCTURE
544,7,to,O
544,8,Arequipa,B-LOCATION
544,9,",",O
544,10,stranding,O
544,11,Local,B-ORG
544,12,Red,I-ORG
544,13,Crescent,I-ORG
544,14,with,O
544,15,diesel,B-AID_RESOURCE
544,16,drums,I-AID_RESOURCE
544,17,.,O
545,0,Food,B-ORG
545,1,for,I-ORG
545,2,the,I-ORG
545,3,Hungry,I-ORG
545,4,said,O
545,5,the,O
545,6,torrential,B-DISASTER
545,7,rain,I-DISASTER
545,8,flooded,O
545,9,the,O
545,10,sewage,B-INFRASTRUCTURE
545,11,pump,I-INFRASTRUCTURE
545,12,and,O
545,13,spoiled,O
545,14,family,B-AID_RESOURCE
545,15,tents,I-AID_RESOURCE
545,16,.,O
546,0,The,O
546,1,mountain,B-INFRASTRUCTURE
546,2,pass,I-INFRASTRUCTURE
546,3,in,O
546,4,Luanda,B-LOCATION
546,5,stayed,O
546,6,closed,O
546,7,while,O
546,8,Islamic,B-ORG
546,9,Relief,I-ORG
546,10,moved,O
546,11,kitchen,B-AID_RESOURCE
546,12,sets,I-AID_RESOURCE
546,13,through,O
546,14,back,O
546,15,roads,O
546,16,.,O
547,0,A,O
547,1,rockfall,B-DISASTER
547,2,above,O
547,3,La,B-LOCATION
547,4,Paz,I-LOCATION
547,5,blocked,O
547,6,the,O
547,7,grain,B-INFRASTRUCTURE
547,8,silo,I-INFRASTRUCTURE
547,9,",",O
547,10,leaving,O
547,11,four,B-CASUALTY
547,12,passengers,I-CASUALTY
547,13,missing,I-CASUALTY
547,14,.,O
548,0,Blue,B-ORG
548,1,Shield,I-ORG
548,2,volunteers,I-ORG
548,3,warned,O
548,4,that,O
548,5,emergency,B-AID_RESOURCE
548,6,meals,I-AID_RESOURCE
548,7,were,O
548,8,running,O
548,9,low,O
548,10,in,O
548,11,Bamako,B-LOCATION
548,12,after,O
548,13,the,O
548,14,mountain,B-INFRASTRUCTURE
548,15,pass,I-INFRASTRUCTURE
548,16,overflowed,O
548,17,.,O
549,0,Samaritan,B-ORG
549,1,Aviation,I-ORG
549,2,sent,O
549,3,splints,B-AID_RESOURCE
549,4,to,O
549,5,Bamako,B-LOCATION
549,6,after,O
549,7,the,O
549,8,cold,B-DISASTER
549,9,snap,I-DISASTER
549,10,damaged,O
549,11,the,O
549,12,evacuation,B-INFRASTRUCTURE
549,13,road,I-INFRASTRUCTURE
549,14,.,O
550,0,six,B-CASUALTY
550,1,volunteers,I-CASUALTY
550,2,hurt,I-CASUALTY
550,3,were,O
550,4,found,O
550,5,near,O
550,6,Reykjavik,B-LOCATION
550,7,after,O
550,8,the,O
550,9,Typhoon,B-DISASTER
550,10,Kaito,I-DISASTER
550,11,swept,O
550,12,across,O
550,13,the,O
550,14,reservoir,B-INFRASTRUCTURE
550,15,wall,I-INFRASTRUCTURE
550,16,.,O
551,0,A,O
551,1,torrential,B-DISASTER
551,2,rain,I-DISASTER
551,3,in,O
551,4,Georgetown,B-LOCATION
551,5,ruptured,O
551,6,the,O
551,7,community,B-INFRASTRUCTURE
551,8,well,I-INFRASTRUCTURE
551,9,",",O
551,10,and,O
551,11,dozens,B-CASUALTY
551,12,of,I-CASUALTY
551,13,children,I-CASUALTY
551,14,missing,I-CASUALTY
551,15,needed,O
551,16,mosquito,B-AID_RESOURCE
551,17,nets,I-AID_RESOURCE
551,18,.,O
552,0,Typhoon,B-DISASTER
552,1,Kaito,I-DISASTER
552,2,in,O
552,3,Anchorage,B-LOCATION
552,4,carried,O
552,5,away,O
552,6,the,O
552,7,evacuation,B-INFRASTRUCTURE
552,8,road,I-INFRASTRUCTURE
552,9,",",O
552,10,isolating,O
552,11,coastal,B-CASUALTY
552,12,residents,I-CASUALTY
552,13,evacuated,I-CASUALTY
552,14,.,O
553,0,Action,B-ORG
553,1,Against,I-ORG
553,2,Hunger,I-ORG
553,3,treated,O
553,4,17,B-CASUALTY
553,5,residents,I-CASUALTY
553,6,injured,I-CASUALTY
553,7,after,O
553,8,volcanic,B-DISASTER
553,9,eruption,I-DISASTER
553,10,damaged,O
553,11,the,O
553,12,radio,B-INFRASTRUCTURE
553,13,repeater,I-INFRASTRUCTURE
553,14,in,O
553,15,Kampala,B-LOCATION
553,16,.,O
554,0,A,O
554,1,damaged,O
554,2,radio,B-INFRASTRUCTURE
554,3,repeater,I-INFRASTRUCTURE
554,4,slowed,O
554,5,evacuation,O
554,6,from,O
554,7,Nuku,B-LOCATION
554,8,',I-LOCATION
554,9,alofa,I-LOCATION
554,10,;,O
554,11,Rapid,B-ORG
554,12,Relief,I-ORG
554,13,Team,I-ORG
554,14,asked,O
554,15,for,O
554,16,hygiene,B-AID_RESOURCE
554,17,kits,I-AID_RESOURCE
554,18,.,O
555,0,Near,O
555,1,Dakar,B-LOCATION
555,2,",",O
555,3,the,O
555,4,urban,B-DISASTER
555,5,flash,I-DISASTER
555,6,flood,I-DISASTER
555,7,swept,O
555,8,through,O
555,9,the,O
555,10,ferry,B-INFRASTRUCTURE
555,11,dock,I-INFRASTRUCTURE
555,12,and,O
555,13,left,O
555,14,four,B-CASUALTY
555,15,passengers,I-CASUALTY
555,16,missing,I-CASUALTY
555,17,.,O
556,0,After,O
556,1,the,O
556,2,glacier,B-DISASTER
556,3,flood,I-DISASTER
556,4,",",O
556,5,the,O
556,6,drainage,B-INFRASTRUCTURE
556,7,canal,I-INFRASTRUCTURE
556,8,asked,O
556,9,MedGlobal,B-ORG
556,10,for,O
556,11,mobile,B-AID_RESOURCE
556,12,chargers,I-AID_RESOURCE
556,13,.,O
557,0,Search,O
557,1,crews,O
557,2,found,O
557,3,four,B-CASUALTY
557,4,passengers,I-CASUALTY
557,5,missing,I-CASUALTY
557,6,under,O
557,7,the,O
557,8,collapsed,O
557,9,airport,B-INFRASTRUCTURE
557,10,runway,I-INFRASTRUCTURE
557,11,in,O
557,12,Paramaribo,B-LOCATION
557,13,.,O
558,0,A,O
558,1,damaged,O
558,2,community,B-INFRASTRUCTURE
558,3,well,I-INFRASTRUCTURE
558,4,slowed,O
558,5,evacuation,O
558,6,from,O
558,7,Asmara,B-LOCATION
558,8,;,O
558,9,Community,B-ORG
558,10,rescue,I-ORG
558,11,brigade,I-ORG
558,12,asked,O
558,13,for,O
558,14,infant,B-AID_RESOURCE
558,15,milk,I-AID_RESOURCE
558,16,.,O
559,0,Humanity,B-ORG
559,1,First,I-ORG
559,2,warned,O
559,3,that,O
559,4,kitchen,B-AID_RESOURCE
559,5,sets,I-AID_RESOURCE
559,6,would,O
559,7,run,O
559,8,out,O
559,9,in,O
559,10,Arequipa,B-LOCATION
559,11,if,O
559,12,the,O
559,13,radio,B-INFRASTRUCTURE
559,14,repeater,I-INFRASTRUCTURE
559,15,remained,O
559,16,broken,O
559,17,.,O
560,0,Near,O
560,1,Bergen,B-LOCATION
560,2,",",O
560,3,the,O
560,4,storm,B-DISASTER
560,5,cells,I-DISASTER
560,6,blocked,O
560,7,the,O
560,8,rail,B-INFRASTRUCTURE
560,9,bridge,I-INFRASTRUCTURE
560,10,and,O
560,11,left,O
560,12,dozens,B-CASUALTY
560,13,of,I-CASUALTY
560,14,children,I-CASUALTY
560,15,missing,I-CASUALTY
560,16,.,O
561,0,Islamic,B-ORG
561,1,Relief,I-ORG
561,2,mapped,O
561,3,supply,O
561,4,gaps,O
561,5,near,O
561,6,Tbilisi,B-LOCATION
561,7,",",O
561,8,where,O
561,9,140,B-CASUALTY
561,10,people,I-CASUALTY
561,11,displaced,I-CASUALTY
561,12,were,O
561,13,stranded,O
561,14,by,O
561,15,peat,B-DISASTER
561,16,fire,I-DISASTER
561,17,.,O
562,0,The,O
562,1,cold,B-DISASTER
562,2,snap,I-DISASTER
562,3,cracked,O
562,4,the,O
562,5,coastal,B-INFRASTRUCTURE
562,6,pier,I-INFRASTRUCTURE
562,7,outside,O
562,8,Kathmandu,B-LOCATION
562,9,",",O
562,10,so,O
562,11,Islamic,B-ORG
562,12,Relief,I-ORG
562,13,sent,O
562,14,mobile,B-AID_RESOURCE
562,15,chargers,I-AID_RESOURCE
562,16,.,O
563,0,Action,B-ORG
563,1,Against,I-ORG
563,2,Hunger,I-ORG
563,3,said,O
563,4,the,O
563,5,debris,B-DISASTER
563,6,flow,I-DISASTER
563,7,flooded,O
563,8,the,O
563,9,hospital,B-INFRASTRUCTURE
563,10,generator,I-INFRASTRUCTURE
563,11,and,O
563,12,spoiled,O
563,13,oxygen,B-AID_RESOURCE
563,14,tanks,I-AID_RESOURCE
563,15,.,O
564,0,The,O
564,1,earth,B-DISASTER
564,2,tremor,I-DISASTER
564,3,cut,O
564,4,access,O
564,5,to,O
564,6,the,O
564,7,temporary,B-INFRASTRUCTURE
564,8,bridge,I-INFRASTRUCTURE
564,9,",",O
564,10,so,O
564,11,Humanity,B-ORG
564,12,First,I-ORG
564,13,routed,O
564,14,family,B-AID_RESOURCE
564,15,tents,I-AID_RESOURCE
564,16,toward,O
564,17,Bamako,B-LOCATION
564,18,.,O
565,0,RescueNet,B-ORG
565,1,sent,O
565,2,sleeping,B-AID_RESOURCE
565,3,mats,I-AID_RESOURCE
565,4,to,O
565,5,Medellin,B-LOCATION
565,6,after,O
565,7,the,O
565,8,debris,B-DISASTER
565,9,flow,I-DISASTER
565,10,damaged,O
565,11,the,O
565,12,power,B-INFRASTRUCTURE
565,13,substation,I-INFRASTRUCTURE
565,14,.,O
566,0,Blue,B-ORG
566,1,Shield,I-ORG
566,2,volunteers,I-ORG
566,3,moved,O
566,4,diesel,B-AID_RESOURCE
566,5,drums,I-AID_RESOURCE
566,6,to,O
566,7,Paramaribo,B-LOCATION
566,8,after,O
566,9,the,O
566,10,monsoon,B-DISASTER
566,11,flood,I-DISASTER
566,12,shut,O
566,13,the,O
566,14,radio,B-INFRASTRUCTURE
566,15,repeater,I-INFRASTRUCTURE
566,16,.,O
567,0,Water,B-ORG
567,1,Mission,I-ORG
567,2,moved,O
567,3,medical,B-AID_RESOURCE
567,4,gloves,I-AID_RESOURCE
567,5,to,O
567,6,Paramaribo,B-LOCATION
567,7,after,O
567,8,the,O
567,9,monsoon,B-DISASTER
567,10,flood,I-DISASTER
567,11,damaged,O
567,12,the,O
567,13,power,B-INFRASTRUCTURE
567,14,substation,I-INFRASTRUCTURE
567,15,.,O
568,0,In,O
568,1,Rabat,B-LOCATION
568,2,",",O
568,3,MedGlobal,B-ORG
568,4,reported,O
568,5,port,B-CASUALTY
568,6,staff,I-CASUALTY
568,7,missing,I-CASUALTY
568,8,when,O
568,9,the,O
568,10,fiber,B-INFRASTRUCTURE
568,11,line,I-INFRASTRUCTURE
568,12,failed,O
568,13,.,O
569,0,Emergency,B-ORG
569,1,Logistics,I-ORG
569,2,Hub,I-ORG
569,3,reported,O
569,4,pregnant,B-CASUALTY
569,5,patients,I-CASUALTY
569,6,relocated,I-CASUALTY
569,7,when,O
569,8,the,O
569,9,urban,B-DISASTER
569,10,flash,I-DISASTER
569,11,flood,I-DISASTER
569,12,hit,O
569,13,the,O
569,14,sewage,B-INFRASTRUCTURE
569,15,pump,I-INFRASTRUCTURE
569,16,outside,O
569,17,Kathmandu,B-LOCATION
569,18,.,O
570,0,heatwave,B-DISASTER
570,1,pushed,O
570,2,water,O
570,3,into,O
570,4,Reykjavik,B-LOCATION
570,5,",",O
570,6,knocking,O
570,7,out,O
570,8,the,O
570,9,coastal,B-INFRASTRUCTURE
570,10,pier,I-INFRASTRUCTURE
570,11,.,O
571,0,debris,B-DISASTER
571,1,flow,I-DISASTER
571,2,in,O
571,3,Mombasa,B-LOCATION
571,4,carried,O
571,5,away,O
571,6,the,O
571,7,rail,B-INFRASTRUCTURE
571,8,bridge,I-INFRASTRUCTURE
571,9,",",O
571,10,isolating,O
571,11,three,B-CASUALTY
571,12,drivers,I-CASUALTY
571,13,rescued,I-CASUALTY
571,14,.,O
572,0,Before,O
572,1,dawn,O
572,2,",",O
572,3,rockfall,B-DISASTER
572,4,cut,O
572,5,power,O
572,6,in,O
572,7,Zanzibar,B-LOCATION
572,8,while,O
572,9,Global,B-ORG
572,10,Shelter,I-ORG
572,11,Cluster,I-ORG
572,12,requested,O
572,13,solar,B-AID_RESOURCE
572,14,lamps,I-AID_RESOURCE
572,15,.,O
573,0,After,O
573,1,the,O
573,2,monsoon,B-DISASTER
573,3,flood,I-DISASTER
573,4,",",O
573,5,Islamic,B-ORG
573,6,Relief,I-ORG
573,7,opened,O
573,8,a,O
573,9,staging,O
573,10,area,O
573,11,beside,O
573,12,the,O
573,13,power,B-INFRASTRUCTURE
573,14,substation,I-INFRASTRUCTURE
573,15,for,O
573,16,families,B-CASUALTY
573,17,cut,I-CASUALTY
573,18,off,I-CASUALTY
573,19,.,O
574,0,Aviation,B-ORG
574,1,Sans,I-ORG
574,2,Frontieres,I-ORG
574,3,warned,O
574,4,that,O
574,5,water,B-AID_RESOURCE
574,6,filters,I-AID_RESOURCE
574,7,would,O
574,8,run,O
574,9,out,O
574,10,in,O
574,11,Dakar,B-LOCATION
574,12,if,O
574,13,the,O
574,14,primary,B-INFRASTRUCTURE
574,15,clinic,I-INFRASTRUCTURE
574,16,remained,O
574,17,broken,O
574,18,.,O
575,0,After,O
575,1,the,O
575,2,debris,B-DISASTER
575,3,flow,I-DISASTER
575,4,",",O
575,5,Community,B-ORG
575,6,rescue,I-ORG
575,7,brigade,I-ORG
575,8,opened,O
575,9,a,O
575,10,staging,O
575,11,area,O
575,12,beside,O
575,13,the,O
575,14,water,B-INFRASTRUCTURE
575,15,intake,I-INFRASTRUCTURE
575,16,for,O
575,17,17,B-CASUALTY
575,18,residents,I-CASUALTY
575,19,injured,I-CASUALTY
575,20,.,O
576,0,The,O
576,1,evacuation,B-INFRASTRUCTURE
576,2,road,I-INFRASTRUCTURE
576,3,in,O
576,4,Anchorage,B-LOCATION
576,5,stayed,O
576,6,closed,O
576,7,while,O
576,8,Water,B-ORG
576,9,Mission,I-ORG
576,10,moved,O
576,11,infant,B-AID_RESOURCE
576,12,milk,I-AID_RESOURCE
576,13,through,O
576,14,back,O
576,15,roads,O
576,16,.,O
577,0,In,O
577,1,Antananarivo,B-LOCATION
577,2,",",O
577,3,a,O
577,4,earth,B-DISASTER
577,5,tremor,I-DISASTER
577,6,buried,O
577,7,the,O
577,8,coastal,B-INFRASTRUCTURE
577,9,pier,I-INFRASTRUCTURE
577,10,where,O
577,11,nine,B-CASUALTY
577,12,families,I-CASUALTY
577,13,stranded,I-CASUALTY
577,14,had,O
577,15,taken,O
577,16,shelter,O
577,17,.,O
578,0,After,O
578,1,the,O
578,2,ash,B-DISASTER
578,3,cloud,I-DISASTER
578,4,",",O
578,5,the,O
578,6,airport,B-INFRASTRUCTURE
578,7,runway,I-INFRASTRUCTURE
578,8,asked,O
578,9,MedGlobal,B-ORG
578,10,for,O
578,11,tarpaulin,B-AID_RESOURCE
578,12,rolls,I-AID_RESOURCE
578,13,.,O
579,0,Telecoms,B-ORG
579,1,Without,I-ORG
579,2,Borders,I-ORG
579,3,sent,O
579,4,thermal,B-AID_RESOURCE
579,5,blankets,I-AID_RESOURCE
579,6,to,O
579,7,Bergen,B-LOCATION
579,8,after,O
579,9,the,O
579,10,debris,B-DISASTER
